player,player_url,season_src,season_tgt,league_src,league_tgt,team_src,team_tgt,age_src,age_tgt,position,minutes_src,minutes_tgt,goals_p90_src,goals_p90_tgt,goals_p90_delta,assists_p90_src,assists_p90_tgt,assists_p90_delta,xg_p90_src,xg_p90_tgt,xg_p90_delta,xag_p90_src,xag_p90_tgt,xag_p90_delta,prog_passes_p90_src,prog_passes_p90_tgt,prog_passes_p90_delta,prog_carries_p90_src,prog_carries_p90_tgt,prog_carries_p90_delta,touches_p90_src,touches_p90_tgt,touches_p90_delta
Jeremy Doku,https://fbref.com/en/players/fffea3e5/Jeremy-Doku,2022-2023,2023-2024,Ligue 1,Premier League,Rennes,Manchester City,20,22-003,"MF,FW",1291.0,1595.0,0.418280402788536,0.16927899686520376,-0.24900140592333225,0.139426800929512,0.45141065830721006,0.31198385737769807,0.18822618125484122,0.14106583072100315,-0.047160350533838075,0.3415956622773044,0.25956112852664576,-0.08203453375065867,4.949651432997676,3.2163009404388716,-1.7333504925588046,7.041053446940356,12.300940438871473,5.2598869919311175,51.866769945778465,65.51097178683386,13.644201841055398
Moussa Niakhate,https://fbref.com/en/players/00242715/Moussa-Niakhate,2023-2024,2024-2025,Premier League,Ligue 1,Nott'ham Forest,Lyon,28-083,28,DF,1460.0,2726.0,0.06164383561643836,0.0,-0.06164383561643836,0.0,0.0,0.0,0.0678082191780822,0.0033015407190022015,-0.06450667845908001,0.006164383561643836,0.03301540719002201,0.02685102362837817,2.404109589041096,3.6647101980924432,1.2606006090513473,0.8013698630136987,0.16507703595011006,-0.6362928270635887,57.08219178082192,10.366837857666912,-46.71535392315501
Filip Jørgensen,https://fbref.com/en/players/0107757e/Filip-Jorgensen,2023-2024,2024-2025,La Liga,Premier League,Villarreal,Chelsea,22-044,22,GK,3240.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38.80555555555556,,
Wojciech Szczęsny,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny,2023-2024,2024-2025,Serie A,La Liga,Juventus,Barcelona,34-042,34,GK,3150.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30.571428571428573,,
Souleymane Touré,https://fbref.com/en/players/01fd01e8/Souleymane-Toure,2023-2024,2024-2025,Ligue 1,Serie A,Lorient,Udinese,21-063,21,DF,2051.0,733.0,0.0438810336421258,0.1227830832196453,0.0789020495775195,0.0438810336421258,0.0,-0.0438810336421258,0.07459775719161385,0.049113233287858125,-0.025484523903755725,0.017552413456850317,0.0,-0.017552413456850317,3.203315455875183,3.1923601637107777,-0.010955292164405162,1.053144807411019,0.0,-1.053144807411019,67.44514870794734,13.628922237380628,-53.81622647056671
Joshua Zirkzee,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee,2023-2024,2024-2025,Serie A,Premier League,Bologna,Manchester Utd,23-008,23,FW,2759.0,1402.0,0.35882566147154765,0.19258202567760344,-0.16624363579394422,0.13048205871692642,0.06419400855920114,-0.06628805015772528,0.29358463211308444,0.30813124108416545,0.01454660897108101,0.16962667633200434,0.09629101283880172,-0.07333566349320263,2.805364262413918,2.82453637660485,0.01917211419093201,1.7288872779992752,0.12838801711840228,-1.600499260880873,44.82058716926423,9.179743223965763,-35.640843945298464
Walid Cheddira,https://fbref.com/en/players/0545a08e/Walid-Cheddira,2023-2024,2024-2025,Serie A,La Liga,Frosinone,Espanyol,26-129,26,FW,2120.0,640.0,0.2971698113207547,0.140625,-0.1565448113207547,0.04245283018867924,0.140625,0.09817216981132076,0.3820754716981132,0.140625,-0.24145047169811318,0.05943396226415094,0.16875,0.10931603773584908,0.9339622641509433,1.6875,0.7535377358490567,1.3160377358490565,0.28125,-1.0347877358490565,26.533018867924525,10.40625,-16.126768867924525
Mats Hummels,https://fbref.com/en/players/05d548d8/Mats-Hummels,2023-2024,2024-2025,Bundesliga,Serie A,Dortmund,Roma,35-166,35,DF,1581.0,915.0,0.17077798861480076,0.0,-0.17077798861480076,0.0,0.0,0.0,0.1821631878557875,0.049180327868852465,-0.13298285998693504,0.05123339658444023,0.009836065573770493,-0.04139733101066974,4.667931688804554,2.557377049180328,-2.110554639624226,0.6261859582542695,,,93.87096774193549,,
Sergio Akieme,https://fbref.com/en/players/06efa9dc/Sergio-Akieme,2023-2024,2024-2025,La Liga,Ligue 1,Almería,Reims,26-166,26,DF,1675.0,2523.0,0.10746268656716418,0.0713436385255648,-0.03611904804159938,0.0,0.1070154577883472,0.1070154577883472,0.06447761194029851,0.0535077288941736,-0.01096988304612491,0.11820895522388061,0.089179548156956,-0.029029407066924612,1.5044776119402985,3.067776456599286,1.5632988446589877,1.4507462686567165,0.356718192627824,-1.0940280760288925,51.528358208955225,5.4934601664684894,-46.03489804248674
Đorđe Petrović,https://fbref.com/en/players/0cf321c8/Djordje-Petrovic,2023-2024,2024-2025,Premier League,Ligue 1,Chelsea,Strasbourg,24-235,24,GK,1987.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04529441368897836,0.03225806451612903,-0.013036349172849328,0.0,0.0,0.0,38.72672370407649,6.774193548387097,-31.952530155689395
Ibrahima Sissoko,https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko,2023-2024,2024-2025,Ligue 1,Bundesliga,Strasbourg,Bochum,26-216,26,MF,1642.0,2610.0,0.0,0.06896551724137931,0.06896551724137931,0.05481120584652863,0.034482758620689655,-0.020328447225838972,0.05481120584652863,0.05862068965517241,0.0038094838086437863,0.09317904993909866,0.055172413793103454,-0.038006636145995205,4.823386114494519,3.6206896551724137,-1.2026964593221052,0.8221680876979294,0.1724137931034483,-0.6497542945944811,52.180267965895254,9.206896551724139,-42.97337141417111
Alberto Moreno,https://fbref.com/en/players/11b9265b/Alberto-Moreno,2023-2024,2024-2025,La Liga,Serie A,Villarreal,Como,31-330,32,DF,1484.0,1727.0,0.12129380053908358,0.0,-0.12129380053908358,0.12129380053908358,0.0,-0.12129380053908358,0.04245283018867925,0.020845396641574986,-0.021607433547104263,0.09703504043126686,0.06253618992472496,-0.0344988505065419,3.335579514824798,4.221192819918934,0.8856133050941359,1.5768194070080863,0.20845396641574984,-1.3683654405923364,53.67250673854448,22.98204979733642,-30.69045694120806
Álvaro Morata,https://fbref.com/en/players/129af0db/Alvaro-Morata,2023-2024,2024-2025,La Liga,Serie A,Atlético Madrid,Milan,31-220,31,FW,1904.0,1099.0,0.7090336134453782,0.40946314831665154,-0.29957046512872665,0.14180672268907563,0.0,-0.14180672268907563,0.6523109243697479,0.31938125568698816,-0.33292966868275975,0.08035714285714286,0.06551410373066424,-0.014843039126478622,0.9453781512605042,2.129208371246588,1.1838302199860837,1.0399159663865547,0.5732484076433121,-0.4666675587432426,29.11764705882353,8.598726114649683,-20.518920944173846
Takuma Asano,https://fbref.com/en/players/13ddc856/Takuma-Asano,2023-2024,2024-2025,Bundesliga,La Liga,Bochum,Mallorca,29-202,29,"FW,MF",1986.0,1054.0,0.2719033232628399,0.17077798861480076,-0.10112533464803913,0.045317220543806644,0.08538899430740038,0.040071773763593735,0.3580060422960725,0.23055028462998106,-0.12745575766609146,0.05891238670694864,0.05977229601518026,0.0008599093082316198,1.4501510574018126,1.7077798861480078,0.2576288287461952,2.5377643504531724,1.366223908918406,-1.1715404415347663,28.82175226586103,9.734345351043643,-19.087406914817386
Eray Cömert,https://fbref.com/en/players/15937e17/Eray-Comert,2023-2024,2024-2025,Ligue 1,La Liga,Nantes,Valladolid,26-116,26,DF,1995.0,1779.0,0.09022556390977443,0.0,-0.09022556390977443,0.0,0.0,0.0,0.03157894736842105,0.04553119730185498,0.013952249933433934,0.009022556390977444,0.0,-0.009022556390977444,2.571428571428571,2.4283305227655987,-0.1430980486629725,0.3157894736842105,0.15177065767284992,-0.1640188160113606,57.744360902255636,15.935919055649242,-41.80844184660639
Julián Álvarez,https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,2023-2024,2024-2025,Premier League,La Liga,Manchester City,Atlético Madrid,24-120,24,"MF,FW",2647.0,2509.0,0.3740083112958066,0.6098047030689518,0.23579639177314526,0.2720060445787684,0.1434834595456357,-0.1285225850331327,0.4420098224404987,0.5057791948983659,0.06376937245786718,0.21760483566301475,0.19011558389796732,-0.027489251765047434,3.5020778239516432,3.3001195695496217,-0.20195825440202153,2.1760483566301474,0.4663212435233161,-1.7097271131068312,52.837174159425764,6.994818652849741,-45.84235550657603
Daichi Kamada,https://fbref.com/en/players/15b287da/Daichi-Kamada,2023-2024,2024-2025,Serie A,Premier League,Lazio,Crystal Palace,27-299,27,MF,1544.0,1564.0,0.11658031088082901,0.0,-0.11658031088082901,0.11658031088082901,0.0,-0.11658031088082901,0.10492227979274613,0.0632992327365729,-0.04162304705617323,0.16321243523316062,0.10933503836317136,-0.053877396869989255,5.595854922279793,5.121483375959079,-0.47437154632071366,2.3316062176165806,0.5754475703324808,-1.7561586472840998,64.64378238341969,13.580562659846548,-51.06321972357314
Yan Couto,https://fbref.com/en/players/1944818c/Yan-Couto,2023-2024,2024-2025,La Liga,Bundesliga,Girona,Dortmund,21-362,22,"DF,FW",2245.0,895.0,0.0400890868596882,0.0,-0.0400890868596882,0.3207126948775056,0.0,-0.3207126948775056,0.060133630289532294,0.030167597765363128,-0.029966032524169166,0.16837416481069045,0.09050279329608939,-0.07787137151460106,3.888641425389755,6.837988826815642,2.9493474014258867,6.053452115812918,1.106145251396648,-4.94730686441627,65.46547884187083,22.726256983240223,-42.739221858630614
André Gomes,https://fbref.com/en/players/1961b2aa/Andre-Gomes,2023-2024,2024-2025,Premier League,Ligue 1,Everton,Lille,30-305,31,"MF,FW",508.0,1276.0,0.17716535433070865,0.0,-0.17716535433070865,0.0,0.0,0.0,0.053149606299212594,0.03526645768025079,-0.017883148618961807,0.07086614173228346,0.0493730407523511,-0.021493100979932366,6.377952755905511,7.123824451410659,0.7458716955051479,1.4173228346456692,0.07053291536050157,-1.3467899192851676,62.362204724409445,12.55485893416928,-49.80734579024016
Albert Sambi Lokonga,https://fbref.com/en/players/1b4f1169/Albert-Sambi-Lokonga,2023-2024,2024-2025,Premier League,La Liga,Luton Town,Sevilla,24-221,24,MF,1303.0,1471.0,0.06907137375287797,0.0,-0.06907137375287797,0.20721412125863392,0.12236573759347383,-0.0848483836651601,0.04144282425172678,0.05506458191706322,0.013621757665336437,0.09669992325402915,0.061182868796736914,-0.03551705445729224,4.973138910207214,5.690006798096533,0.7168678878893191,2.0030698388334613,0.18354860639021073,-1.8195212324432506,62.0951650038373,7.52549286199864,-54.56967214183866
Jake O'Brien,https://fbref.com/en/players/25f2ef01/Jake-OBrien,2023-2024,2024-2025,Ligue 1,Premier League,Lyon,Everton,23-015,23,DF,2369.0,1571.0,0.15196285352469396,0.11457670273711013,-0.03738615078758384,0.07598142676234698,0.0,-0.07598142676234698,0.13676656817222457,0.04583068109484405,-0.09093588707738053,0.041789784719290846,0.03437301082113303,-0.0074167738981578135,2.583368509919797,2.864417568427753,0.2810490585079557,0.5698607007176023,0.0,-0.5698607007176023,61.96285352469396,1.1457670273711011,-60.81708649732286
Maxence Lacroix,https://fbref.com/en/players/277c49ed/Maxence-Lacroix,2023-2024,2024-2025,Bundesliga,Premier League,Wolfsburg,Crystal Palace,24-054,24,DF,2362.0,3116.0,0.15241320914479256,0.028883183568677796,-0.12353002557611477,0.03810330228619814,0.028883183568677796,-0.009220118717520345,0.03048264182895851,0.0982028241335045,0.06772018230454599,0.03048264182895851,0.028883183568677796,-0.0015994582602807152,3.010160880609653,1.8774069319640565,-1.1327539486455966,0.1905165114309907,0.028883183568677796,-0.16163332786231288,65.99491955969518,7.2785622593068044,-58.716357300388374
Nayef Aguerd,https://fbref.com/en/players/288e1e13/Nayef-Aguerd,2023-2024,2024-2025,Premier League,La Liga,West Ham,Real Sociedad,28-061,28,DF,1857.0,1760.0,0.048465266558966075,0.0,-0.048465266558966075,0.0,0.0,0.0,0.07269789983844911,0.12272727272727271,0.0500293728888236,0.014539579967689823,0.005113636363636364,-0.00942594360405346,3.295638126009693,3.8352272727272725,0.5395891467175793,0.48465266558966075,0.3579545454545454,-0.12669812013511533,66.54281098546042,21.83522727272727,-44.707583712733154
Kepa Arrizabalaga,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,2023-2024,2024-2025,La Liga,Premier League,Real Madrid,Bournemouth,29-240,29,GK,1198.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0032258064516129032,0.0,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,35.609348914858096,4.32258064516129,-31.286768269696807
Frank Onyeka,https://fbref.com/en/players/2944f86f/Frank-Onyeka,2023-2024,2024-2025,Premier League,Bundesliga,Brentford,Augsburg,26-150,26,MF,1161.0,2586.0,0.07751937984496124,0.0,-0.07751937984496124,0.15503875968992248,0.03480278422273782,-0.12023597546718466,0.17054263565891473,0.048723897911832945,-0.12181873774708178,0.13953488372093023,0.04524361948955916,-0.09429126423137107,2.558139534883721,3.6890951276102086,1.1309555927264876,1.317829457364341,0.27842227378190254,-1.0394071835824383,45.348837209302324,6.821345707656612,-38.52749150164571
Amir Richardson,https://fbref.com/en/players/2b7cdb79/Amir-Richardson,2023-2024,2024-2025,Ligue 1,Serie A,Reims,Fiorentina,22-127,22,MF,1352.0,1099.0,0.1997041420118343,0.0818926296633303,-0.11781151234850401,0.06656804733727811,0.0818926296633303,0.015324582326052189,0.10650887573964497,0.07370336669699727,-0.0328055090426477,0.07322485207100593,0.04913557779799818,-0.02408927427300775,4.792899408284024,3.8489535941765243,-0.9439458141074994,1.863905325443787,0.0818926296633303,-1.7820126957804567,56.91568047337278,6.960873521383076,-49.9548069519897
Robin Gosens,https://fbref.com/en/players/2d970560/Robin-Gosens,2023-2024,2024-2025,Bundesliga,Serie A,Union Berlin,Fiorentina,29-330,30,"DF,MF",2283.0,2521.0,0.23653088042049933,0.17850059500198334,-0.05803028541851599,0.11826544021024966,0.17850059500198334,0.06023515479173368,0.08278580814717477,0.064260214200714,-0.018525593946460778,0.11826544021024966,0.08568028560095199,-0.03258515460929767,3.823915900131406,3.64141213804046,-0.182503762090946,0.8278580814717477,0.14280047600158666,-0.685057605470161,58.975032851511166,10.638635462118206,-48.33639738939296
Sergi Roberto,https://fbref.com/en/players/335fa267/Sergi-Roberto,2023-2024,2024-2025,La Liga,Serie A,Barcelona,Como,32-113,32,"MF,DF",860.0,696.0,0.313953488372093,0.0,-0.313953488372093,0.20930232558139536,0.12931034482758622,-0.07999198075380914,0.17790697674418604,0.09051724137931035,-0.0873897353648757,0.08372093023255815,0.09051724137931035,0.006796311146752193,5.232558139534884,4.655172413793103,-0.5773857257417809,1.3604651162790697,0.5172413793103449,-0.8432237369687249,77.12790697674419,45.64655172413793,-31.481355252606257
Guido Rodríguez,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2023-2024,2024-2025,La Liga,Premier League,Betis,West Ham,30-048,30,MF,1846.0,1149.0,0.09750812567713975,0.0,-0.09750812567713975,0.0,0.07832898172323759,0.07832898172323759,0.03412784398699891,0.015665796344647518,-0.018462047642351393,0.0390032502708559,0.015665796344647518,-0.023337453926208385,3.169014084507042,2.5848563968668405,-0.5841576876402015,0.390032502708559,0.07832898172323759,-0.3117035209853214,61.38136511375947,25.37859007832898,-36.00277503543049
Rasmus Kristensen,https://fbref.com/en/players/39769cff/Rasmus-Kristensen,2023-2024,2024-2025,Serie A,Bundesliga,Roma,Eint Frankfurt,26-324,27,DF,1744.0,2513.0,0.051605504587155966,0.17906884202148826,0.1274633374343323,0.051605504587155966,0.10744130521289297,0.055835800625737,0.025802752293577983,0.08953442101074413,0.06373166871716615,0.04644495412844037,0.11102268205332273,0.06457772792488237,2.064220183486239,6.159968165539197,4.095747982052957,0.8256880733944955,0.3939514524472742,-0.43173662094722126,62.597477064220186,11.961798647035417,-50.63567841718477
Hans Hateboer,https://fbref.com/en/players/3b333ac3/Hans-Hateboer,2023-2024,2024-2025,Serie A,Ligue 1,Atalanta,Rennes,30-142,30,DF,1106.0,1684.0,0.0,0.0,0.0,0.081374321880651,0.0,-0.081374321880651,0.024412296564195295,0.021377672209026127,-0.003034624355169168,0.162748643761302,0.08016627078384797,-0.08258237297745402,3.2549728752260396,4.9168646080760094,1.6618917328499698,1.5461121157323687,0.3741092636579572,-1.1720028520744115,57.12477396021699,14.216152019002374,-42.90862194121462
Edimilson Fernandes,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,2023-2024,2024-2025,Bundesliga,Ligue 1,Mainz 05,Brest,28-045,28,DF,1290.0,1105.0,0.0,0.0,0.0,0.13953488372093023,0.08144796380090497,-0.058086919920025265,0.03488372093023256,0.03257918552036199,-0.0023045354098705645,0.048837209302325574,0.04886877828054298,3.156897821740556e-05,3.697674418604651,3.257918552036199,-0.439755866568452,0.627906976744186,0.08144796380090497,-0.5464590129432811,66.34883720930232,6.271493212669683,-60.077343996632635
Fali Candé,https://fbref.com/en/players/3cc4bb19/Fali-Cande,2023-2024,2024-2025,Ligue 1,Serie A,Metz,Venezia,26-127,26,DF,1849.0,1530.0,0.0,0.058823529411764705,0.058823529411764705,0.048674959437533805,0.058823529411764705,0.0101485699742309,0.038939967550027044,0.06470588235294118,0.02576591480291414,0.024337479718766902,0.03529411764705882,0.01095663792829192,1.8496484586262845,2.764705882352941,0.9150574237266567,0.19469983775013522,,,50.42725797728502,,
Samuel Gigot,https://fbref.com/en/players/41eebdf5/Samuel-Gigot,2023-2024,2024-2025,Ligue 1,Serie A,Marseille,Lazio,30-231,30,DF,1726.0,683.0,0.15643105446118194,0.2635431918008785,0.10711213733969654,0.0,0.0,0.0,0.12514484356894554,0.17130307467057102,0.04615823110162548,0.04692931633835458,0.0,-0.04692931633835458,2.8157589803012746,1.581259150805271,-1.2344998294960037,0.5214368482039398,,,61.99884125144844,,
Kylian Mbappé,https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe,2023-2024,2024-2025,Ligue 1,La Liga,Paris S-G,Real Madrid,25-162,25,FW,2158.0,2907.0,1.1260426320667285,0.9597523219814242,-0.16629031008530426,0.2919369786839666,0.09287925696594428,-0.19905772171802233,0.8758109360518999,0.8018575851393189,-0.07395335091258093,0.23772011121408712,0.238390092879257,0.0006699816651698776,5.088044485634847,4.3343653250774,-0.7536791605574473,4.754402224281742,1.0526315789473686,-3.7017706453343737,52.71547729379055,10.557275541795667,-42.15820175199488
Marco Asensio,https://fbref.com/en/players/45af8a54/Marco-Asensio,2023-2024,2024-2025,Ligue 1,Premier League,Paris S-G,Aston Villa,28-130,28,"MF,FW",1113.0,743.0,0.32345013477088946,0.3633916554508748,0.039941520679985354,0.40431266846361186,0.12113055181695827,-0.2831821166466536,0.2587601078167116,0.5329744279946164,0.27421432017790476,0.4690026954177897,0.12113055181695827,-0.34787214360083146,5.741239892183288,5.450874831763122,-0.2903650604201662,2.911051212938005,,,60.40431266846361,,
Ludovic Ajorque,https://fbref.com/en/players/462475ed/Ludovic-Ajorque,2023-2024,2024-2025,Bundesliga,Ligue 1,Mainz 05,Brest,30-095,30,FW,1360.0,2495.0,0.1323529411764706,0.46893787575150303,0.33658493457503247,0.0,0.07214428857715431,0.07214428857715431,0.35073529411764703,0.3751503006012024,0.02441500648355538,0.0661764705882353,0.11182364729458918,0.04564717670635389,1.3897058823529411,1.4789579158316635,0.08925203347872235,0.33088235294117646,0.036072144288577156,-0.2948102086525993,39.904411764705884,6.673346693386773,-33.23106507131911
Arthur Melo,https://fbref.com/en/players/48b3dd60/Arthur-Melo,2023-2024,2024-2025,Serie A,La Liga,Fiorentina,Girona,27-292,27,MF,1986.0,941.0,0.09063444108761329,0.0,-0.09063444108761329,0.13595166163141995,0.0,-0.13595166163141995,0.045317220543806644,0.019128586609989374,-0.02618863393381727,0.0770392749244713,0.019128586609989374,-0.05791068831448192,6.027190332326284,6.695005313496281,0.6678149811699967,0.9516616314199395,,,74.95468277945619,,
Neal Maupay,https://fbref.com/en/players/4bcf39f6/Neal-Maupay,2023-2024,2024-2025,Premier League,Ligue 1,Brentford,Marseille,27-290,27,FW,1321.0,1042.0,0.408781226343679,0.345489443378119,-0.06329178296556004,0.2043906131718395,0.345489443378119,0.14109883020627947,0.3883421650264951,0.354126679462572,-0.03421548556392312,0.1566994700984103,0.19001919385796548,0.03331972375955519,2.5208175624526876,3.195777351247601,0.6749597887949133,1.4307342922028767,0.1727447216890595,-1.2579895705138173,36.24526873580621,5.8733205374280235,-30.371948198378185
Niclas Füllkrug,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug,2023-2024,2024-2025,Bundesliga,Premier League,Dortmund,West Ham,31-111,31,FW,2212.0,790.0,0.4882459312839059,0.34177215189873417,-0.14647377938517175,0.325497287522604,0.22784810126582278,-0.0976491862567812,0.5045207956600362,0.25063291139240507,-0.2538878842676311,0.12613019891500904,0.2164556962025316,0.09032549728752257,1.9936708860759493,1.5949367088607593,-0.39873417721519,0.6916817359855334,0.22784810126582278,-0.4638336347197106,31.817359855334537,2.7341772151898733,-29.083182640144663
